"subject","country","rel_1","rel_2","rel_3","rel_4","rel_5","rel_6","rel_7","rel_8","rel_9","cnorm_1","cnorm_2","wb_gen_1","wb_gen_2","wb_phys_1","wb_phys_2","wb_phys_3","wb_phys_4","wb_phys_5","wb_phys_6","wb_phys_7","wb_psych_1","wb_psych_2","wb_psych_3","wb_psych_4","wb_psych_5","wb_psych_6","wb_soc_1","wb_soc_2","wb_soc_3","wb_overall_mean","wb_phys_mean","wb_psych_mean","wb_soc_mean","age","gender","ses","education","ethnicity","denomination","gdp","gdp_scaled","sample_type","compensation","attention_check","majority"
"3497","Turkey","0","0.142857142857143","0","0","0.333333333333333","0.166666666666667","0.166666666666667","0.75","0.75","0.5","0.75","4","4","5","4","4","5","4","5","4","3","3","3","3","3","4","4","3",NA,"4.22222222222222","3.42857142857143","3.16666666666667","4","19",NA,"8","3","Caucasian/European",NA,"30523.8592390474","1.24288037523174","mixed","monetary reward","1","0"
"3130","Belgium","0","0","0","0","0.833333333333333","0.333333333333333","0.666666666666667","0","1","0.5","0.5","4","3","5","1","4","5","3","4","4","4","3","2","4","4","4","1","3","2","3.72222222222222","3.42857142857143","3","5","77","man","3","4","Caucasian/European",NA,"2015.59048548675","-1.1666606545353","mixed","monetary reward","1","1"
"4577","Belgium","0","0","0","1","0.5","0.333333333333333","0.666666666666667","0","0","0.75","0","4","5","5","2","4","5","4","4","1","2","4","3","5","4","1","4","4","4","3.22222222222222","4.14285714285714","4","3","35","woman","5","5","Caucasian/European",NA,"3237.88336815666","1.00180198970142","mixed","course credit","1","1"
"1398","France","0.666666666666667","0","0","1","1","0.833333333333333","1","0","0.75","0.25","0.5","4","4","5","1","5","5","4","4","4","2","4","5","3","4","3","2","3","3","2.77777777777778","4.42857142857143","3","3.66666666666667","40","man","8","7","East Asian",NA,"48195.5799044116","1.97326652406719","online panel","monetary reward","1","0"
"5743","Denmark","0.333333333333333","0","0","0","0.666666666666667","0.5","0.666666666666667","0","0.5","0.5","0.75","4","4","2","5","3","5","4","4","4","3","4","4","5","3","4","4","3","5","3.11111111111111","3.85714285714286","3.33333333333333","4","30","woman","7","7","Caucasian/European",NA,"53024.0592130531","-0.915551454303884","students","monetary reward","1","1"
"5176","Singapore","0.833333333333333","1","1","1","0.666666666666667","0.333333333333333","0.333333333333333","0.75","0","0.75","0.5","3","4","5","4","5","5","4","4","4","4","3","3","4","4","2","4","2","2","4.05555555555556","3.42857142857143","3","1.66666666666667","36","man","7","6",NA,"Christian (Roman Catholic)","60726.4665351509","-1.49629850587786","mixed","raffle","1","1"
"6582","Ireland","0.833333333333333","0","0","1","0.5","1","1","0.25","0","0.5","0.75","5","4","1","4","5","4","4","3","4","3","3","2","5","4","3","4","3","5","3.66666666666667","3.42857142857143","3.83333333333333","3","23","woman","5","3","Middle-Eastern/Arab",NA,"19089.7075056564","1.15637723528789","general public","course credit","5","1"
"435","Turkey","0.5","0","0","1","0.5","0.833333333333333","0.666666666666667","0.5","0.25","0","0","4","3","5","2","3","4","2","4","4","5","5","3","3","4","4","3","3","1","2.22222222222222","4","4.33333333333333","3.33333333333333","42","man","3","3","Caucasian/European","Other:","9770.84708783314","-0.724855477453004","online panel","raffle","1","1"
"1514","Denmark","0","0.142857142857143","0","1","0.5","0.666666666666667","0","0","0","0.75","0.25","4","4","4","2","4","5","3","4","3","4","4","4","4","4","2","4","4","5","4.44444444444444","4.42857142857143","3.83333333333333","2.33333333333333","21","woman","5","5","Caucasian/European",NA,"48195.5799044116","-0.0367946577928783","mixed","monetary reward","1","1"
"10448","Lithuania","0.833333333333333","0.142857142857143","0","1","0.666666666666667","0","1","0","0","0.25","0.25","3","3","5","4","4","5","4","2","4","3","4","3","4","3","4","5","2","4","4.22222222222222","4.42857142857143","3.5","4","50","woman","9","2","Mixed / other",NA,"30523.8592390474","-0.724855477453004","online panel","monetary reward","1","1"
"96","Italy","0","0.142857142857143","0","1","0","0.833333333333333","0.333333333333333","0.75","0","0","0.75","4","4","5","5","4","4","5","4","4","3","2","5","3","4","4","4","5",NA,"3.27777777777778","4.14285714285714","3.16666666666667","3.33333333333333","29","man","8","3","Caucasian/European",NA,"46556.0995671478","-0.867917483502592","online panel","course credit","1","1"
"2423","Romania","0","0.857142857142857","1","1","1","0.666666666666667","0.833333333333333","0","0","0.25","0.5","4","3","5","1","4","4","3","4","5","2","5","2","5","4","3","2","5","4","2.72222222222222","2.28571428571429","3.33333333333333","3.66666666666667","30","woman","6","6","Caucasian/European",NA,"9770.84708783314","-1.44107284929397","online panel","monetary reward","7","1"
"621","Brazil","0","0.857142857142857","0","0","0.833333333333333","0.5","1","0","0.5","0.25","0.5","4","4","3","5","5","5","2","3","4","3","1","4","1","3","4","5","3","4","4","2.57142857142857","3.66666666666667","3.33333333333333","32","man","6","2","Caucasian/European",NA,"48195.5799044116","0.590206515018923","mixed","no compensation","1","1"
"1509","Belgium","0","0","0","1","0.5","0.5","0.833333333333333","0.25","0","0.25","0.75","5","2","4","5","3","5","1","2","1","4","3","2","1","5","2","3","3","4","4.05555555555556","4.14285714285714","4.16666666666667","1.33333333333333","23","man","8","7","Caucasian/European","Christian (Roman Catholic)","12301.1864034302","1.15637723528789","online panel","raffle","1","0"
"6750","Ireland","0.5","0","0","0","1","0.166666666666667","1","0.75","0","0.5","0.25","2","4","4","4","2","5","5","5","3","4","1","3","3","3","3","2","1","3","3.11111111111111","4.57142857142857","3.83333333333333","3","22","woman","8","4","Caucasian/European","Christian (Roman Catholic)","78806.431996268","0.28604408028733","online panel","monetary reward","1","1"
"7677","Singapore","1","0","1","0","1","1","0.5","0","1","0.5","0.5","3","4","5","4","4","5","4","4","5","4","3","3","1","4","3","4","3","3","3.16666666666667","2.28571428571429","3.5","3.66666666666667","23","man","7","4","Latin-American","Christian (Roman Catholic)","62641.0145699281","0.187687061666867","mixed","monetary reward","1","1"
"1340","Israel","0","0.857142857142857","0","0","0.833333333333333","0.5","0.833333333333333","0","0.25","0.5","0.5","3","4","5","4","4","2","4","4","3","3","2","3","4","3","4","5","4","4","3.72222222222222","4.42857142857143","4.16666666666667","4.5","26","woman","1","7","Middle-Eastern/Arab",NA,"9770.84708783314","-1.18430893128537","mixed","raffle","1",NA
"2878","Denmark","0","1","1","0","1","0.5","0.5","0","0","0","0.75","3","2","4","5","3","5","4","4","4","5","4","4","3","4","3","4","5","3","4.66666666666667","4.28571428571429","4.33333333333333","3.66666666666667","30","woman","8","5","Chinese","Christian (Roman Catholic)","48195.5799044116","1.15637723528789","mixed","no compensation + course credit","1","1"
"8210","Morocco","0","0","1","0","0","0.333333333333333","0.333333333333333","1","1","0","0.25","5","4","2","2","4","4","3","3","4","3","4","3","4","3","4","3","4","1","3.94444444444444","4","4","4.33333333333333","38","man","4","5","Caucasian/European",NA,"41613.9980821757","1.33057548063109","online panel","raffle","1","1"
"2792","Romania","0.5","0","1","0","0.333333333333333","1","0.5","0.75","0.75","1","0.25","2","4","5","4","5","2","2","3","5","4","2","4","4","4","4","4","4","4","3.27777777777778","3.85714285714286","3","4.66666666666667","72","woman","7","6","Mixed / other","Christian (Roman Catholic)","9770.84708783314","-1.03157454652352","online panel","monetary reward","1","1"
"4637","Romania","0.833333333333333","1","0","0","0.166666666666667","0","0.333333333333333","0","1","0.25","0.25","5","4","4","5","4","5","4","2","4","4","4","4","4","4","3","4","4","1","2.77777777777778","4.71428571428571","4.16666666666667","3.66666666666667","35","woman","8","5","Middle-Eastern/Arab",NA,"14869.0906823045","-1.1666606545353","online panel","raffle","1","1"
"1455","Brazil","0","0","1","0","1","1","0","0.5","0.5","0.25","0.25","4","4","4","2","4","5","5","4","1","3","3","4","4","3","1","5","3",NA,"2.72222222222222","4.57142857142857","4.16666666666667","4.33333333333333","25","man","7","5","Caucasian/European","Christian (Roman Catholic)","41463.6440227034","-1.1666606545353","online panel","monetary reward","1",NA
"4682","Lithuania","0","0.714285714285714","0","1","1","0","0.833333333333333","0","0","1","0.5","4","2","3","4","4","5","4","3","1","2","4","4","2","3","3","5","3","4","3.38888888888889","3.57142857142857","4","1","20","man","10","6","Caucasian/European",NA,"15923.3590619893","0.51613148818575","mixed","monetary reward","1","1"
"3389","Morocco","1","0","0","1","0.333333333333333","1","0.666666666666667","0","1","0.5","1","4","2","5","4","2","5","1","4","2","2","4","3","3","3","2","3","5","4","3.55555555555556","4.57142857142857","2.16666666666667","4","51","woman","7","7","Caucasian/European",NA,"8920.76210462979","1.15637723528789","mixed","monetary reward","1","1"
"7514","Lithuania","0.833333333333333","0.285714285714286","0","0","0","1","0","0","0.25","0.5","0.75","3","2","4","4","3","5","2","4","4","4","3","4","3","2","2","5","3","5","4.11111111111111","3.57142857142857","2.5","4","62","man","5","3","Latin-American","Christian (Roman Catholic)","64581.9440183954","0.500518754706187","online panel","monetary reward","1","1"
"1591","Spain","0.333333333333333","0","0","1","0.666666666666667","0","0.5","0.5","0","1","1","4","5","5","5","3","5","3","4","4","2","2","3","3","5","4","4","3","5","3.72222222222222","3.85714285714286","4","3.33333333333333","29","man","8","4","Caucasian/European","Christian (Roman Catholic)","53024.0592130531","-1.49629850587786","online panel","course credit","1","1"
"9051","Morocco","1","1","0","0","0.666666666666667","0.5","0.833333333333333","0","0","0.25","0.75","4","5","3","5","4","5","3","4","3","5","4","3","4","5","2","1","4","4","3.77777777777778","4","2.16666666666667","3.66666666666667","34","woman","8","6","East Asian","Christian (Roman Catholic)","14869.0906823045","0.590206515018923","online panel","monetary reward","1","1"
"1164","Italy","0.166666666666667","0.142857142857143","0","1","0.166666666666667","0.166666666666667","0","0","0.25","0.25","0.5","4","4","1","5","5","5","2","2","1","4","3","2","1","4","5","5","5","5","4.33333333333333","3.14285714285714","3.83333333333333","3.66666666666667","19","man","5","6","Chinese",NA,"12301.1864034302","0.28604408028733","students","monetary reward","7","1"
"4564","Belgium","0.833333333333333","0","1","0","0.833333333333333","1","0.333333333333333","1","1","0.75","0","4","4","3","5","4","5","5","5","1","5","4","4","2","5","4","5","5","4","2.94444444444444","3.14285714285714","4","3.33333333333333","41","woman","4","6","Caucasian/European",NA,"3237.88336815666","0.51613148818575","mixed","monetary reward","1","1"
"6168","Morocco","0.166666666666667","0.857142857142857","1","0","0.833333333333333","0","0.666666666666667","0.25","0","0","1","3","4","5","5","2","4","5","4","4","2","4","4","5","4","2","4","3","4","3.55555555555556","4","4.33333333333333","3","58","woman","2","6","Caucasian/European",NA,"48195.5799044116","-0.208237450865951","students","raffle","1","0"
"5197","US","0","0.714285714285714","0","1","0.833333333333333","0","0.166666666666667","0.25","0","0","0","4","5","4","4","2","4","4","4","4","3","4","4","4","4","3","4","5","5","4.16666666666667","3.85714285714286","3.66666666666667","4.33333333333333","36","woman","8","6","Caucasian/European",NA,"48195.5799044116","-1.14590037797124","students","course credit","1","1"
"9442","France","0.166666666666667","0.428571428571429","0","0","1","0.166666666666667","0.666666666666667","0","0.25","1","0.25","2","3","4","1","5","5","4","2","4","3","3","3","4","3","4","4","3","3","3.83333333333333","3.42857142857143","3.83333333333333","3.66666666666667","21","man","8","5","Caucasian/European",NA,"15923.3590619893","1.33057548063109","mixed","raffle","1",NA
"2916","Germany","0","0.714285714285714","0","0","0.333333333333333","0.833333333333333","0","0","0","0","1","4","4","2","5","3","4","4","4","4","3","3","2","3","4","5","2","4","3","3.55555555555556","4.42857142857143","3.5","3.33333333333333","21","man","7","4","Caucasian/European",NA,"41613.9980821757","1.15637723528789","students","no compensation","1",NA
"10322","France","0","0","0","1","0","1","0.5","0","0.5","0.25","0.5","4","4","4","5","3","5","1","3","4","2","4","4","2","3","4","5","4","2","4.11111111111111","3.42857142857143","4.66666666666667","2.66666666666667","28","man","5","7","Caucasian/European","Christian (Roman Catholic)","57305.2990162045","1.97326652406719","online panel","monetary reward","1","1"
"4228","Denmark","0.833333333333333","0","0","1","0","0.833333333333333","1","1","0.5","0.25","0.5","5","3","4","2","3","4","2","4","1","4","3","3","4","2","4","4","4",NA,"3.83333333333333","4.85714285714286","3","2.66666666666667","35","man","6","4","Turkish","Muslim","9770.84708783314","-1.1666606545353","mixed","course credit","1","1"
"1547","Brazil","0","0","0","1","0.666666666666667","0","0","0","1","0.75","0.5","4","4","4","4","5","4","4","4","4","3","5","4","3","4","4","5","3","2","3.61111111111111","1.85714285714286","3.83333333333333","4","32","man","6","6","Caucasian/European",NA,"60726.4665351509","0.332478560405665","mixed","raffle","1","1"
"9156","Denmark","0.166666666666667","0","1","1","0.166666666666667","0.5","0","0","0.25","0.5","0.5","4","5","5","4","4","4","5","4","5","3","5","3","5","5","4","4","5",NA,"3.27777777777778","3.28571428571429","4.66666666666667","5","37","man","5","2","Latin-American","Christian (Roman Catholic)","46210.5476227883","-1.1666606545353","general public","course credit","1","1"
"4266","Denmark","0.833333333333333","1","0","1","0.833333333333333","1","1","0.75","0.5","0","1","4","3","4","5","3","5","4","5","4","3","2","4","5","4","4","4","5","3","4.44444444444444","3.85714285714286","4.16666666666667","2.33333333333333","20","woman","4","3","Caucasian/European",NA,"42491.3644350973","0.51613148818575","mixed","raffle","1","1"
"4727","Turkey","0","0.142857142857143","0","0","0.666666666666667","0","0.5","0.25","1","0","0.75","4","5","4","5","4","1","2","3","2","4","2","5","2","4","4","3","4","4","2.22222222222222","2.57142857142857","3.33333333333333","4","19","woman","4","5","I would rather not say","Evangelical","15923.3590619893","0.187687061666867","online panel","monetary reward","1","1"
"10091","Canada","0.833333333333333","0","0","1","0.333333333333333","0.666666666666667","0.166666666666667","1","0.5","1","0","1","2","5","5","4","5","4","4","4","4","4","2","4","4","2","4","1","3","2.33333333333333","4.85714285714286","3.5","2","21","woman","9","2","Chinese",NA,"8920.76210462979","-0.724855477453004","online panel","monetary reward","1","1"
"338","Germany","0.333333333333333","0","0","0","0","0.333333333333333","0.166666666666667","0.25","0","0.5","0.5","4","2","5","1","5","5","4","4","3","4","4","4","3","2","3","3","5","5","3.16666666666667","4.14285714285714","2.33333333333333","4.33333333333333","57","woman","7","3","Middle-Eastern/Arab",NA,"62641.0145699281","0.590206515018923","online panel","monetary reward","1","1"
"1607","Germany","0","0.142857142857143","1","1","0.5","0.333333333333333","1","0","0.25","0.25","0.5","4","4","3","5","4","5","2","3","4","2","1","3","5","4","4","3","5","4","4.5","5","2.16666666666667","4","38","woman","5","3","Caucasian/European",NA,"48195.5799044116","-1.18430893128537","online panel","raffle","1","1"
